0,0.250135
0,0.263675
0,0.27632
0,0.284487
0,0.287608
0,0.29698
0,0.290035
0,0.277598
0,0.274488
0,0.277321
0,0.276388
0,0.280194
0,0.278398
0,0.283185
0,0.278719
0,0.274999
0,0.27345
0,0.272744
0,0.272698
0,0.267217
0,0.264627
0,0.261804
0,0.264059
0,0.302714
0,0.298596
0,0.295211
0,0.297854
0,0.302878
0,0.303785
0,0.297972
0,0.298439
0,0.302957
0,0.265695
0,0.310033
0,0.267442
0,0.294686
0,0.294849
0,0.293522
0,0.299007
0,0.261659
0,0.265575
0,0.30455
0,0.298402
0,0.255593
0,0.258955
0,0.255091
0,0.255992
0,0.255779
0,0.317212
0,0.25672
0,0.171623
0,0.170561
0,0.177174
0,0.178773
0,0.186232
0,0.184723
0,0.185238
0,0.209806
0,0.1977
0,0.191997
0,0.192796
0,0.198608
0,0.201533
0,0.193949
0,0.193046
0,0.185177
0,0.177066
0,0.171338
0,0.178488
0,0.168589
0,0.172846
0,0.18241
0,0.186826
0,0.190312
0,0.198634
0,0.192631
0,0.194021
0,0.189602
0,0.188422
0,0.187625
0,0.187055
0,0.194662
0,0.197557
0,0.194227
0,0.196167
0,0.187925
0,0.204727
0,0.206678
0,0.24503
0,0.211845
0,0.23227
0,0.251584
0,0.255395
0,0.250459
0,0.257124
0,0.25196
0,0.249187
0,0.247353
0,0.248651
0,0.248114
0,0.145942
0,0.15708
0,0.163202
0,0.181624
0,0.187961
0,0.18779
0,0.201001
0,0.211932
0,0.212674
0,0.216945
0,0.210757
0,0.216331
0,0.222141
0,0.213971
0,0.219544
0,0.201192
0,0.195933
0,0.202573
0,0.19933
0,0.207517
0,0.202758
0,0.218213
0,0.216027
0,0.208953
0,0.208147
0,0.210008
0,0.22417
0,0.224909
0,0.219463
0,0.216695
0,0.204885
0,0.201528
0,0.207003
0,0.210191
0,0.210335
0,0.229733
0,0.217699
0,0.211101
0,0.19525
0,0.218312
0,0.231562
0,0.214075
0,0.208124
0,0.212486
0,0.209359
0,0.208958
0,0.223697
0,0.193993
0,0.183182
0,0.189671
0,0.117866
0,0.114868
0,0.11215
0,0.119033
0,0.202467
0,0.171464
0,0.196011
0,0.195354
0,0.203632
0,0.19469
0,0.191059
0,0.190656
0,0.201144
0,0.187072
0,0.197303
0,0.192954
0,0.190747
0,0.202782
0,0.213358
0,0.218825
0,0.228145
0,0.218777
0,0.218302
0,0.230129
0,0.221786
0,0.229298
0,0.238662
0,0.22751
0,0.228523
0,0.256697
0,0.234725
0,0.261588
0,0.25468
0,0.254235
0,0.256072
0,0.252563
0,0.249156
0,0.26796
0,0.267744
0,0.272299
0,0.26743
0,0.261047
0,0.257882
0,0.271513
0,0.269596
0,0.268683
0,0.281951
0,0.284831
0,0.273816
0,0.28801
0,0.159688
0,0.172028
0,0.184088
0,0.191684
0,0.215828
0,0.210316
0,0.216781
0,0.217078
0,0.212154
0,0.215698
0,0.2189
0,0.224424
0,0.227719
0,0.229974
0,0.228833
0,0.225813
0,0.231316
0,0.242676
0,0.247224
0,0.254479
0,0.282359
0,0.292674
0,0.289043
0,0.26545
0,0.277073
0,0.277529
0,0.293172
0,0.286686
0,0.289826
0,0.309205
0,0.312417
0,0.309796
0,0.310366
0,0.320251
0,0.312333
0,0.301472
0,0.301706
0,0.297089
0,0.304725
0,0.302509
0,0.29302
0,0.288952
0,0.282803
0,0.288537
0,0.288658
0,0.290504
0,0.290839
0,0.281976
0,0.278424
0,0.271726
0,0.198034
0,0.210408
0,0.209951
0,0.267136
0,0.260566
0,0.257499
0,0.246151
0,0.24574
0,0.244078
0,0.243211
0,0.248962
0,0.243164
0,0.245748
0,0.250677
0,0.252005
0,0.241397
0,0.249329
0,0.251045
0,0.244521
0,0.244068
0,0.247902
0,0.239486
0,0.24481
0,0.257685
0,0.247314
0,0.238991
0,0.231775
0,0.238295
0,0.236965
0,0.234095
0,0.227016
0,0.222829
0,0.23601
0,0.222202
0,0.223048
0,0.226236
0,0.230906
0,0.221916
0,0.22777
0,0.229261
0,0.217189
0,0.227168
0,0.223995
0,0.220259
0,0.227714
0,0.220565
0,0.227799
0,0.234489
0,0.228296
0,0.248121
0,0.256371
0,0.263417
0,0.281654
0,0.255001
0,0.281334
0,0.239906
0,0.226904
0,0.228458
0,0.231943
0,0.238092
0,0.240449
0,0.237677
0,0.236927
0,0.21706
0,0.221234
0,0.219188
0,0.221807
0,0.222995
0,0.21227
0,0.215089
0,0.223117
0,0.251383
0,0.222397
0,0.218652
0,0.218337
0,0.214762
0,0.211487
0,0.194598
0,0.193114
0,0.195021
0,0.182706
0,0.189387
0,0.195485
0,0.217217
0,0.208425
0,0.210122
0,0.205172
0,0.228766
0,0.228178
0,0.229006
0,0.225623
0,0.228163
0,0.219676
0,0.202184
0,0.230707
0,0.219022
0,0.201164
0,0.188978
0,0.21161
0,0.215173
0,0.162858
0,0.206415
0,0.212326
0,0.209712
0,0.228079
0,0.202949
0,0.209924
0,0.211183
0,0.214379
0,0.206898
0,0.23016
0,0.213811
0,0.216015
0,0.206162
0,0.211814
0,0.234034
0,0.230312
0,0.232892
0,0.214705
0,0.201511
0,0.239181
0,0.227448
0,0.263595
0,0.220687
0,0.264235
0,0.216935
0,0.216787
0,0.228934
0,0.231265
0,0.246375
0,0.261749
0,0.24639
0,0.236955
0,0.257297
0,0.255381
0,0.231927
0,0.214225
0,0.212418
0,0.250401
0,0.22914
0,0.208622
0,0.229328
0,0.230838
0,0.187128
0,0.193187
0,0.208983
0,0.217354
0,0.215739
0,0.207036
0,0.206568
0,0.219684
0,0.22362
0,0.226572
0,0.2209
0,0.227916
0,0.224476
0,0.218529
0,0.236853
0,0.232069
0,0.164291
0,0.158794
0,0.160606
0,0.240692
0,0.164976
0,0.163445
0,0.162152
0,0.176143
0,0.249585
0,0.240383
0,0.178878
0,0.193767
0,0.185469
0,0.194139
0,0.197052
0,0.266448
0,0.238477
0,0.24733
0,0.23782
0,0.246161
0,0.249654
0,0.26153
0,0.244009
0,0.277414
0,0.279113
0,0.278165
0,0.262921
0,0.269942
0,0.25686
0,0.283477
0,0.277975
0,0.274982
0,0.269898
0,0.248476
0,0.256951
0,0.252864
0,0.255801
0,0.243188
0,0.23211
0,0.230969
0,0.235229
0,0.231108
0,0.198011
0,0.221886
